generation,status,type_number,type_1,type_2,height_m,weight_kg,abilities_number,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,maximum_experience,egg_type_number,has_gender,proportion_male,egg_cycles,damage_from_normal,damage_from_fire,damage_from_water,damage_from_electric,damage_from_grass,damage_from_ice,damage_from_fighting,damage_from_poison,damage_from_ground,damage_from_flying,damage_from_psychic,damage_from_bug,damage_from_rock,damage_from_ghost,damage_from_dragon,damage_from_dark,damage_from_steel,damage_from_fairy
1.0,Normal,2.0,Bug,Flying,1.7,59.0,1.0,600.0,65.0,155.0,120.0,65.0,90.0,105.0,45.0,70.0,210.0,1250000.0,1.0,True,0.5,25.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
8.0,Normal,1.0,Fighting,None,1.6,39.0,2.0,480.0,80.0,118.0,90.0,70.0,80.0,42.0,45.0,50.0,168.0,1059860.0,2.0,True,0.5,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
8.0,Normal,1.0,Grass,None,0.5,2.5,3.0,460.0,60.0,50.0,90.0,80.0,120.0,60.0,75.0,50.0,161.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,Normal,1.0,Normal,None,1.0,43.8,3.0,452.0,71.0,82.0,64.0,64.0,59.0,112.0,75.0,70.0,158.0,800000.0,1.0,True,0.25,20.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4.0,Mythical,1.0,Water,None,0.4,3.1,1.0,480.0,80.0,80.0,80.0,80.0,80.0,80.0,30.0,70.0,216.0,1250000.0,2.0,False,0.5,40.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3.0,Sub Legendary,1.0,Steel,None,1.9,205.0,2.0,580.0,80.0,75.0,150.0,75.0,150.0,50.0,3.0,35.0,261.0,1250000.0,1.0,False,0.5,80.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
1.0,Normal,2.0,Psychic,Fairy,1.7,80.0,3.0,500.0,65.0,100.0,70.0,80.0,80.0,105.0,60.0,50.0,175.0,1000000.0,1.0,True,0.5,20.0,1.0,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
3.0,Normal,2.0,Normal,Flying,0.4,1.2,2.0,310.0,45.0,40.0,60.0,40.0,75.0,50.0,255.0,70.0,62.0,600000.0,2.0,True,0.5,20.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
3.0,Normal,2.0,Fire,Ground,2.5,320.5,1.0,560.0,70.0,120.0,100.0,145.0,105.0,20.0,150.0,70.0,196.0,1000000.0,1.0,True,0.5,20.0,1.0,0.5,3.0,0.0,1.0,1.0,1.0,0.5,1.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
5.0,Normal,1.0,Water,None,1.5,94.6,2.0,528.0,95.0,100.0,85.0,108.0,70.0,70.0,45.0,70.0,238.0,1059860.0,1.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
2.0,Normal,2.0,Ground,Flying,1.1,64.8,3.0,430.0,65.0,75.0,105.0,35.0,65.0,85.0,60.0,70.0,86.0,1059860.0,1.0,True,0.5,20.0,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
3.0,Normal,2.0,Water,Ground,0.4,1.9,3.0,288.0,50.0,48.0,43.0,46.0,41.0,60.0,190.0,70.0,58.0,1000000.0,1.0,True,0.5,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
4.0,Normal,2.0,Bug,Flying,1.2,38.5,2.0,474.0,70.0,80.0,102.0,80.0,102.0,40.0,45.0,70.0,166.0,1059860.0,1.0,True,0.0,15.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
8.0,Legendary,1.0,Fighting,None,2.9,210.0,1.0,670.0,92.0,130.0,115.0,80.0,115.0,138.0,10.0,0.0,330.0,1250000.0,1.0,False,0.5,120.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
7.0,Sub Legendary,2.0,Grass,Fairy,1.9,45.5,2.0,570.0,70.0,130.0,115.0,85.0,95.0,75.0,3.0,70.0,257.0,1250000.0,1.0,False,0.5,15.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
2.0,Normal,2.0,Water,Poison,0.5,3.9,3.0,440.0,65.0,95.0,85.0,55.0,55.0,85.0,45.0,70.0,88.0,1000000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
1.0,Normal,2.0,Poison,Fairy,3.0,16.0,3.0,490.0,65.0,90.0,120.0,85.0,70.0,60.0,60.0,50.0,172.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
3.0,Legendary,2.0,Ground,Fire,5.0,999.7,1.0,770.0,100.0,180.0,160.0,150.0,90.0,90.0,5.0,0.0,347.0,1250000.0,1.0,False,0.5,120.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
5.0,Normal,1.0,Electric,None,1.2,22.0,1.0,405.0,65.0,85.0,70.0,75.0,70.0,40.0,60.0,70.0,142.0,1250000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
7.0,Sub Legendary,1.0,Electric,None,3.8,100.0,1.0,570.0,83.0,89.0,71.0,173.0,71.0,83.0,45.0,0.0,257.0,1250000.0,1.0,False,0.5,120.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
5.0,Normal,2.0,Ground,Steel,0.7,20.5,1.0,471.0,109.0,81.0,99.0,66.0,84.0,32.0,75.0,50.0,165.0,1000000.0,2.0,True,0.5,20.0,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5
2.0,Legendary,2.0,Psychic,Flying,5.2,216.0,2.0,680.0,106.0,90.0,130.0,90.0,154.0,110.0,3.0,0.0,306.0,1250000.0,1.0,False,0.5,120.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
8.0,Normal,1.0,Ice,None,1.4,89.0,1.0,470.0,75.0,80.0,70.0,65.0,50.0,130.0,60.0,50.0,165.0,1250000.0,2.0,True,0.5,25.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
1.0,Normal,1.0,Dragon,None,4.0,16.5,2.0,420.0,61.0,84.0,65.0,70.0,70.0,70.0,45.0,35.0,147.0,1250000.0,2.0,True,0.5,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
5.0,Normal,1.0,Psychic,None,0.3,1.0,3.0,290.0,45.0,30.0,40.0,105.0,50.0,20.0,200.0,70.0,58.0,1059860.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
1.0,Normal,2.0,Water,Ice,1.5,132.5,3.0,525.0,50.0,95.0,180.0,85.0,45.0,70.0,60.0,70.0,184.0,1250000.0,1.0,True,0.5,20.0,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1.0,Normal,2.0,Ice,Psychic,1.4,40.6,3.0,455.0,65.0,50.0,35.0,115.0,95.0,95.0,45.0,70.0,159.0,1000000.0,1.0,True,0.0,25.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,2.0,1.0
5.0,Normal,1.0,Bug,None,0.8,25.3,3.0,495.0,80.0,70.0,40.0,100.0,60.0,145.0,75.0,70.0,173.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
4.0,Normal,1.0,Normal,None,1.2,33.3,3.0,480.0,65.0,76.0,84.0,54.0,96.0,105.0,60.0,140.0,168.0,1000000.0,2.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,Normal,1.0,Water,None,1.2,25.0,3.0,440.0,55.0,65.0,95.0,95.0,45.0,85.0,75.0,70.0,154.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3.0,Normal,2.0,Steel,Psychic,2.5,942.9,1.0,700.0,80.0,145.0,150.0,105.0,110.0,110.0,3.0,35.0,315.0,1250000.0,1.0,False,0.5,40.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
6.0,Normal,1.0,Normal,None,1.2,28.0,1.0,472.0,75.0,80.0,60.0,65.0,90.0,102.0,160.0,70.0,165.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,Normal,1.0,Fighting,None,1.0,32.0,3.0,455.0,65.0,105.0,60.0,60.0,70.0,95.0,75.0,70.0,159.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
5.0,Normal,1.0,Ice,None,2.6,260.0,3.0,505.0,95.0,130.0,80.0,70.0,80.0,50.0,60.0,70.0,177.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
5.0,Sub Legendary,1.0,Flying,None,1.5,63.0,2.0,580.0,79.0,115.0,70.0,125.0,80.0,111.0,3.0,90.0,261.0,1250000.0,1.0,True,1.0,120.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
5.0,Normal,2.0,Bug,Rock,1.4,200.0,3.0,485.0,70.0,105.0,125.0,65.0,75.0,45.0,75.0,70.0,170.0,1000000.0,2.0,True,0.5,20.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
3.0,Normal,2.0,Steel,Fairy,1.0,23.5,1.0,480.0,50.0,105.0,125.0,55.0,95.0,50.0,45.0,70.0,168.0,800000.0,2.0,True,0.5,20.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
2.0,Normal,2.0,Normal,Flying,0.7,21.2,3.0,262.0,60.0,30.0,30.0,36.0,56.0,50.0,255.0,70.0,52.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
1.0,Normal,1.0,Bug,None,0.7,9.9,1.0,205.0,50.0,20.0,55.0,25.0,25.0,30.0,120.0,70.0,72.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
3.0,Normal,1.0,Water,None,0.4,7.6,2.0,310.0,50.0,70.0,50.0,50.0,50.0,40.0,45.0,70.0,62.0,1059860.0,2.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
8.0,Normal,2.0,Dark,Fairy,1.5,61.0,3.0,510.0,95.0,120.0,65.0,95.0,75.0,60.0,45.0,50.0,255.0,1000000.0,2.0,True,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0
5.0,Normal,1.0,Fighting,None,1.2,40.0,3.0,405.0,85.0,105.0,85.0,40.0,50.0,40.0,90.0,70.0,142.0,1059860.0,1.0,True,0.75,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
7.0,Normal,2.0,Rock,Flying,0.3,0.3,1.0,500.0,60.0,100.0,60.0,100.0,60.0,120.0,30.0,70.0,175.0,1059860.0,1.0,False,0.5,25.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
7.0,Sub Legendary,2.0,Rock,Steel,5.5,820.0,1.0,570.0,61.0,131.0,211.0,53.0,101.0,13.0,30.0,0.0,257.0,1250000.0,1.0,False,0.5,120.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
1.0,Normal,2.0,Rock,Ground,0.4,20.0,3.0,300.0,40.0,80.0,100.0,30.0,30.0,20.0,255.0,70.0,60.0,1059860.0,1.0,True,0.5,15.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0
4.0,Normal,1.0,Normal,None,0.4,5.5,3.0,350.0,55.0,66.0,44.0,44.0,56.0,85.0,190.0,0.0,70.0,1000000.0,2.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,Normal,2.0,Rock,Ground,1.0,105.0,3.0,390.0,55.0,95.0,115.0,45.0,45.0,35.0,120.0,70.0,137.0,1059860.0,1.0,True,0.5,15.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0
8.0,Normal,1.0,Water,None,0.3,4.0,2.0,310.0,50.0,40.0,40.0,70.0,40.0,70.0,45.0,50.0,62.0,1059860.0,2.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
5.0,Normal,2.0,Dark,Dragon,0.8,17.3,1.0,300.0,52.0,65.0,50.0,45.0,50.0,38.0,45.0,35.0,60.0,1250000.0,1.0,True,0.5,40.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
7.0,Mythical,1.0,Steel,None,2.5,800.0,1.0,600.0,135.0,143.0,143.0,80.0,65.0,34.0,3.0,0.0,300.0,1250000.0,1.0,False,0.5,120.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
4.0,Mythical,1.0,Dark,None,1.5,50.5,1.0,600.0,70.0,90.0,90.0,135.0,90.0,125.0,3.0,0.0,270.0,1250000.0,1.0,False,0.5,120.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
1.0,Normal,1.0,Normal,None,2.2,100.0,1.0,590.0,105.0,125.0,100.0,60.0,100.0,100.0,45.0,70.0,207.0,1000000.0,1.0,True,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
7.0,Normal,1.0,Bug,None,0.4,4.4,1.0,300.0,47.0,62.0,45.0,55.0,45.0,46.0,255.0,70.0,60.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
3.0,Normal,1.0,Dark,None,1.2,47.0,3.0,465.0,65.0,130.0,60.0,75.0,60.0,75.0,30.0,35.0,163.0,1059860.0,1.0,True,0.5,25.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
5.0,Normal,2.0,Ground,Ghost,1.0,92.0,3.0,303.0,59.0,74.0,50.0,35.0,50.0,35.0,190.0,70.0,61.0,1000000.0,1.0,False,0.5,25.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
8.0,Normal,2.0,Flying,Water,0.8,18.0,1.0,475.0,70.0,85.0,55.0,85.0,95.0,85.0,45.0,50.0,166.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
5.0,Normal,2.0,Water,Ghost,1.2,33.0,3.0,335.0,55.0,40.0,50.0,65.0,85.0,40.0,190.0,70.0,67.0,1000000.0,1.0,True,0.5,20.0,0.0,0.5,0.0,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
4.0,Normal,2.0,Electric,Water,0.3,0.3,1.0,520.0,50.0,65.0,107.0,105.0,107.0,86.0,45.0,70.0,182.0,1000000.0,1.0,False,0.5,20.0,1.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0
4.0,Normal,2.0,Poison,Dark,1.3,61.5,3.0,500.0,70.0,90.0,110.0,60.0,75.0,95.0,45.0,70.0,175.0,1250000.0,2.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
8.0,Sub Legendary,2.0,Fighting,Flying,1.6,58.2,1.0,580.0,90.0,125.0,90.0,85.0,90.0,100.0,3.0,35.0,290.0,1250000.0,1.0,False,0.5,120.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,1.0,2.0
5.0,Normal,2.0,Ground,Steel,0.7,40.4,3.0,508.0,110.0,135.0,60.0,50.0,65.0,88.0,60.0,70.0,178.0,1000000.0,1.0,True,0.5,20.0,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5
3.0,Normal,1.0,Ground,None,0.7,15.0,3.0,290.0,45.0,100.0,45.0,45.0,45.0,10.0,255.0,70.0,58.0,1059860.0,2.0,True,0.5,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
2.0,Normal,2.0,Bug,Flying,1.2,38.0,3.0,390.0,65.0,65.0,45.0,75.0,45.0,95.0,75.0,70.0,78.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
4.0,Normal,2.0,Fighting,Steel,1.2,54.0,3.0,525.0,70.0,110.0,70.0,115.0,70.0,90.0,45.0,70.0,184.0,1059860.0,2.0,True,0.875,25.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0
7.0,Sub Legendary,1.0,Normal,None,1.9,120.5,1.0,534.0,95.0,95.0,95.0,95.0,95.0,59.0,3.0,0.0,107.0,1250000.0,1.0,False,0.5,120.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,Normal,1.0,Normal,None,0.3,4.0,2.0,288.0,48.0,48.0,48.0,48.0,48.0,48.0,35.0,70.0,101.0,1000000.0,1.0,False,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2.0,Normal,2.0,Bug,Flying,1.0,10.8,3.0,265.0,40.0,20.0,30.0,40.0,80.0,55.0,255.0,70.0,53.0,800000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
4.0,Normal,2.0,Dragon,Ground,0.7,20.5,2.0,300.0,58.0,70.0,45.0,40.0,45.0,42.0,45.0,70.0,60.0,1250000.0,2.0,True,0.5,40.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
8.0,Legendary,2.0,Psychic,Ghost,2.4,53.6,1.0,680.0,100.0,85.0,80.0,165.0,100.0,150.0,3.0,100.0,340.0,1250000.0,1.0,False,0.5,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
5.0,Normal,2.0,Bug,Fire,1.6,46.0,2.0,550.0,85.0,60.0,65.0,135.0,105.0,100.0,15.0,70.0,248.0,1250000.0,1.0,True,0.5,40.0,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
1.0,Normal,2.0,Poison,Dark,1.0,52.0,3.0,500.0,105.0,105.0,75.0,65.0,100.0,50.0,75.0,70.0,175.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
6.0,Normal,1.0,Bug,None,0.3,2.5,3.0,200.0,38.0,35.0,40.0,27.0,25.0,35.0,255.0,70.0,40.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
5.0,Normal,1.0,Psychic,None,1.0,34.5,3.0,485.0,75.0,75.0,75.0,125.0,95.0,40.0,90.0,70.0,170.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
1.0,Normal,1.0,Normal,None,0.3,3.5,3.0,253.0,30.0,56.0,35.0,25.0,35.0,72.0,255.0,70.0,51.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,Normal,2.0,Poison,Ground,1.4,62.0,3.0,505.0,81.0,102.0,77.0,85.0,75.0,85.0,45.0,70.0,227.0,1059860.0,2.0,True,1.0,20.0,1.0,1.0,2.0,0.0,1.0,2.0,0.5,0.25,2.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5
1.0,Normal,1.0,Water,None,0.8,34.5,3.0,340.0,30.0,45.0,55.0,70.0,55.0,85.0,225.0,70.0,68.0,1250000.0,1.0,False,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
4.0,Normal,1.0,Ground,None,2.0,300.0,2.0,525.0,108.0,112.0,118.0,68.0,72.0,47.0,60.0,70.0,184.0,1250000.0,1.0,True,0.5,30.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
3.0,Normal,2.0,Rock,Grass,1.5,60.4,2.0,495.0,86.0,81.0,97.0,81.0,107.0,43.0,45.0,70.0,173.0,600000.0,1.0,True,0.875,30.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,Normal,1.0,Fire,None,0.7,19.0,3.0,350.0,55.0,70.0,45.0,70.0,50.0,60.0,190.0,70.0,70.0,1250000.0,1.0,True,0.75,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
5.0,Normal,1.0,Fighting,None,0.9,20.0,3.0,350.0,45.0,85.0,50.0,55.0,50.0,65.0,180.0,70.0,70.0,1059860.0,2.0,True,0.5,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
1.0,Normal,1.0,Normal,None,2.1,460.0,3.0,540.0,160.0,110.0,65.0,65.0,110.0,30.0,25.0,70.0,189.0,1250000.0,1.0,True,0.875,40.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2.0,Normal,1.0,Fire,None,0.5,7.9,2.0,309.0,39.0,52.0,43.0,60.0,50.0,65.0,45.0,70.0,62.0,1059860.0,1.0,True,0.875,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
5.0,Normal,1.0,Rock,None,0.9,102.0,3.0,390.0,70.0,105.0,105.0,50.0,40.0,20.0,120.0,70.0,137.0,1059860.0,1.0,True,0.5,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
3.0,Mythical,1.0,Psychic,None,1.7,60.8,1.0,600.0,50.0,95.0,90.0,95.0,90.0,180.0,3.0,0.0,270.0,1250000.0,1.0,False,0.5,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
